VCRA,"Vocera Communications, Inc.",Consumer Durables,24.92
VG,Vonage Holdings Corp.,Public Utilities,6.32
VNO,Vornado Realty Trust,Consumer Services,92.38
VNO$,Vornado Realty Trust,n/a,76.72
VNO^G,Vornado Realty Trust,n/a,25.87
VNO^I,Vornado Realty Trust,n/a,25.85
VNO^K,Vornado Realty Trust,n/a,25.44
VNO^L,Vornado Realty Trust,n/a,25.39
VJET,voxeljet AG,Capital Goods,4.25
IAE,Voya Asia Pacific High Dividend Equity Income Fund,n/a,10.22
IHD,Voya Emerging Markets High Income Dividend Equity Fund,n/a,8.5
VOYA,"Voya Financial, Inc.",Finance,37.5
IGA,Voya Global Advantage and Premium Opportunity Fund,n/a,10.57
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,n/a,7.49
IDE,"Voya Infrastructure, Industrials and Materials Fund",n/a,15.189
IID,Voya International High Dividend Equity Income Fund,n/a,7.48
IRR,Voya Natural Resources Equity Income Fund,n/a,5.77
PPR,Voya Prime Rate Trust,n/a,5.29
VTTI,VTTI Energy Partners LP,Energy,19.6
VMC,Vulcan Materials Company,Basic Industries,129.45
WTI,"W&T Offshore, Inc.",Energy,1.89
WPC,W.P. Carey Inc.,Consumer Services,65.79
WRB,W.R. Berkley Corporation,Finance,69.21
WRB^B,W.R. Berkley Corporation,n/a,25.9
WRB^C,W.R. Berkley Corporation,n/a,26.84
WRB^D,W.R. Berkley Corporation,n/a,26.09
GRA,W.R. Grace & Co.,Basic Industries,70.37
GWW,"W.W. Grainger, Inc.",Consumer Services,181.12
WNC,Wabash National Corporation,Capital Goods,21.94
WBC,Wabco Holdings Inc.,Capital Goods,128.22
WDR,"Waddell & Reed Financial, Inc.",Finance,19.36
WAGE,"WageWorks, Inc.",Miscellaneous,64.35
WD,"Walker & Dunlop, Inc.",Finance,50.74
WMT,"Wal-Mart Stores, Inc.",Consumer Services,75.47
DIS,Walt Disney Company (The),Consumer Services,103.35
WAC,Walter Investment Management Corp.,Finance,0.867
HCC,"Warrior Met Coal, Inc.",Energy,17.73
WPG,Washington Prime Group Inc.,Consumer Services,8.39
WPG^H,Washington Prime Group Inc.,n/a,25.15
WPG^I,Washington Prime Group Inc.,n/a,25.56
WRE,Washington Real Estate Investment Trust,n/a,31.41
WCN,"Waste Connections, Inc.",Public Utilities,64.21
WM,"Waste Management, Inc.",Public Utilities,73.39
WAT,Waters Corporation,Capital Goods,182.24
WSO,"Watsco, Inc.",Consumer Durables,154.65
WSO.B,"Watsco, Inc.",n/a,n/a
WTS,"Watts Water Technologies, Inc.",Capital Goods,62.35
W,Wayfair Inc.,Consumer Services,74.24
WFT,Weatherford International plc,Energy,3.59
WBS,Webster Financial Corporation,Finance,54.06
WBS^E,Webster Financial Corporation,n/a,25.56
WEC,"WEC Energy Group, Inc.",Public Utilities,60.72
WTW,Weight Watchers International Inc,Consumer Services,33.34
WRI,Weingarten Realty Investors,Consumer Services,29.48
WMK,"Weis Markets, Inc.",Consumer Services,47.04
WBT,"Welbilt, Inc.",Technology,19.02
WCG,"WellCare Health Plans, Inc.",Health Care,179.77
WFC,Wells Fargo & Company,Finance,55.56
WFC.WS,Wells Fargo & Company,n/a,n/a
WFC^J,Wells Fargo & Company,n/a,25.87
WFC^L,Wells Fargo & Company,n/a,1314.5
WFC^N,Wells Fargo & Company,n/a,25.02
WFC^O,Wells Fargo & Company,n/a,25.1
WFC^P,Wells Fargo & Company,n/a,25.38
WFC^Q,Wells Fargo & Company,n/a,27.78
WFC^R,Wells Fargo & Company,n/a,30.25
WFC^T,Wells Fargo & Company,n/a,26.38
WFC^V,Wells Fargo & Company,n/a,26.51
WFC^W,Wells Fargo & Company,n/a,25.9
WFC^X,Wells Fargo & Company,n/a,25.58
WFC^Y,Wells Fargo & Company,n/a,25.79
WFE^A,Wells Fargo & Company,n/a,27.05
EOD,Wells Fargo Global Dividend Opportunity Fund,n/a,6.05
HCN,Welltower Inc.,Consumer Services,73.07
HCN^I,Welltower Inc.,n/a,64.76
WAIR,"Wesco Aircraft Holdings, Inc.",Capital Goods,10.7
WCC,"WESCO International, Inc.",Consumer Non-Durables,56.7
WST,"West Pharmaceutical Services, Inc.",Basic Industries,93.73
WR,"Westar Energy, Inc.",Public Utilities,52.68
WAL,Western Alliance Bancorporation,Finance,49.78
WALA,Western Alliance Bancorporation,Finance,26.03
WEA,Western Asset Bond Fund,n/a,13.8594
TLI,Western Asset Corporate Loan Fund Inc,n/a,11.01
EMD,Western Asset Emerging Markets Debt Fund Inc,n/a,15.41
GDO,Western Asset Global Corporate Defined Opportunity Fund Inc.,n/a,17.8
EHI,Western Asset Global High Income Fund Inc,n/a,10.07
HIX,Western Asset High Income Fund II Inc.,n/a,7.17
HIO,"Western Asset High Income Opportunity Fund, Inc.",n/a,5.06
HYI,Western Asset High Yield Defined Opportunity Fund Inc.,n/a,15.22
IGI,Western Asset Investment Grade Defined Opportunity Trust Inc.,n/a,21.6
MMU,"Western Asset Managed Municipals Fund, Inc.",n/a,13.82
WMC,Western Asset Mortgage Capital Corporation,Consumer Services,10.26
DMO,Western Asset Mortgage Defined Opportunity Fund Inc,n/a,26.3
MTT,Western Asset Municipal Defined Opportunity Trust Inc,n/a,22.19
MHF,"Western Asset Municipal High Income Fund, Inc.",n/a,7.33
MNP,"Western Asset Municipal Partners Fund, Inc.",n/a,15.6
GFY,Western Asset Variable Rate Strategic Fund Inc.,n/a,16.93
WIW,Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2,n/a,10.99
WIA,Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd,n/a,11.16
WGP,"Western Gas Equity Partners, LP",Public Utilities,42.94
WES,"Western Gas Partners, LP",Public Utilities,56.4
WNRL,"Western Refining Logistics, LP",Energy,26
WU,Western Union Company (The),Miscellaneous,18.47
WAB,Westinghouse Air Brake Technologies Corporation,Capital Goods,90.59
WLK,Westlake Chemical Corporation,Basic Industries,65.85
WLKP,Westlake Chemical Partners LP,Basic Industries,24.3
WMLP,"Westmoreland Resource Partners, LP",Energy,2.1
WBK,Westpac Banking Corporation,Finance,23.29
WRK,Westrock Company,Consumer Durables,56.41
WHG,Westwood Holdings Group Inc,Finance,56.66
WEX,WEX Inc.,Miscellaneous,105.45
WY,Weyerhaeuser Company,Consumer Services,32.06
WGL,WGL Holdings Inc,Public Utilities,82.96
WPM,Wheaton Precious Metals Corp.,Basic Industries,19.27
WHR,Whirlpool Corporation,Consumer Durables,189.7
WTM,"White Mountains Insurance Group, Ltd.",Finance,853.45
WSR,Whitestone REIT,Consumer Services,12.14
WLL,Whiting Petroleum Corporation,Energy,5.2
WOW,"WideOpenWest, Inc.",Consumer Services,17.39
WRD,WildHorse Resource Development Corporation,Energy,12.34
WG,"Willbros Group, Inc.",Energy,2.44
WMB,"Williams Companies, Inc. (The)",Public Utilities,30.47
WPZ,Williams Partners LP,Public Utilities,40.14
WSM,"Williams-Sonoma, Inc.",Consumer Services,47.82
WGO,"Winnebago Industries, Inc.",Consumer Non-Durables,33.95
WIT,Wipro Limited,Technology,5.18
WNS,WNS (Holdings) Limited,Miscellaneous,33.89
WWW,"Wolverine World Wide, Inc.",Consumer Non-Durables,27.16
WF,Woori Bank,Finance,48.43
WDAY,"Workday, Inc.",Technology,95.64
WK,Workiva Inc.,Technology,18.9
INT,World Fuel Services Corporation,Energy,37.89
WPT,"World Point Terminals, LP",Energy,17.29
WWE,"World Wrestling Entertainment, Inc.",Consumer Services,20.51
WOR,"Worthington Industries, Inc.",Capital Goods,50.61
WPX,"WPX Energy, Inc.",Energy,9.27
WPXP,"WPX Energy, Inc.",Energy,45.81
WYN,Wyndham Worldwide Corp,Consumer Services,100.1
XTLY,Xactly Corporation,Technology,15.6
XEL,Xcel Energy Inc.,Public Utilities,45.57
XHR,"Xenia Hotels & Resorts, Inc.",Consumer Services,19.44
XRM,"Xerium Technologies, Inc.",Basic Industries,7.37
XRX,Xerox Corporation,Miscellaneous,28.35
XIN,Xinyuan Real Estate Co Ltd,Basic Industries,5.15
XL,XL Group Ltd.,Finance,44.38
XOXO,"XO Group, Inc.",Consumer Services,17.55
XPO,"XPO Logistics, Inc.",Consumer Services,63.38
XYL,Xylem Inc.,Capital Goods,54.38
AUY,Yamana Gold Inc.,Basic Industries,2.31
YELP,Yelp Inc.,Consumer Services,29.33
YEXT,"Yext, Inc.",Technology,13
YGE,Yingli Green Energy Holding Company Limited,Technology,2.25
YRD,Yirendai Ltd.,Finance,25.55
YPF,YPF Sociedad Anonima,Energy,22.05
YUMC,"Yum China Holdings, Inc.",Consumer Services,34.95
YUM,"Yum! Brands, Inc.",Consumer Services,72.65
YUME,"YuMe, Inc.",Technology,4.55
ZAYO,"Zayo Group Holdings, Inc.",Public Utilities,30.06
ZEN,"Zendesk, Inc.",Technology,27.37
ZPIN,Zhaopin Limited,Technology,18.6
ZBH,"Zimmer Biomet Holdings, Inc.",Health Care,125.63
ZB^A,Zions Bancorporation,n/a,24.3501
ZB^G,Zions Bancorporation,n/a,28.1
ZB^H,Zions Bancorporation,n/a,25.52
ZBK,Zions Bancorporation,Finance,29.94
ZOES,"Zoe&#39;s Kitchen, Inc.",Consumer Services,11.19
ZTS,Zoetis Inc.,Health Care,61.79
ZTO,ZTO Express (Cayman) Inc.,Transportation,14.69
ZYME,Zymeworks Inc.,Health Care,8.32
